Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
gi|10313991|ref|NC_002549.1|_2030/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2031/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2032/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2033/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2034/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2035/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2036/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2037/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2038/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2039/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2040/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2041/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2042/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2043/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2044/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2045/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2046/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2047/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2048/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2049/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2050/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2051/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2052/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2053/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2054/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2055/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2056/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2057/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2058/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2059/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2060/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2061/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2062/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2063/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2064/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2065/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2066/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2067/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2068/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2069/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2070/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2071/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2072/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2073/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2074/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2075/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2076/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2077/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2078/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2079/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2080/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2081/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2082/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2083/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2084/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2085/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2086/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2087/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2088/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2089/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2090/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2091/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2092/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2093/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2094/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2095/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2096/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2097/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2098/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2099/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2100/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2101/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2102/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2103/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2104/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2105/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2106/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2107/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2108/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2109/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2110/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2111/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2112/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2113/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2114/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2115/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2116/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2117/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2118/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2119/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2120/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2121/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2122/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2123/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2124/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2125/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2126/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2127/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2128/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2129/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2130/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2131/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2132/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2133/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2134/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2135/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2136/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2137/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2138/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2139/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2140/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2141/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2142/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2143/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2144/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2145/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2146/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2147/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2148/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2149/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2150/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2151/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2152/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2153/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2154/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2155/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2156/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2157/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2158/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2159/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2160/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2161/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2162/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2163/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2164/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2165/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2166/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2167/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2168/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2169/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2170/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2171/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2172/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2173/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2174/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2175/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2176/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2177/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2178/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2179/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2180/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2181/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2182/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2183/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2184/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2185/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2186/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2187/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2188/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2189/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2190/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2191/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2192/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2193/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2194/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2195/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2196/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2197/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2198/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2199/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2200/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2201/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2202/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2203/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2204/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2205/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2206/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2207/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2208/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2209/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2210/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2211/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2212/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2213/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2214/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2215/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2216/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2217/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2218/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2219/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2220/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2221/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2222/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2223/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2224/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2225/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2226/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2227/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2228/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2229/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2230/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2231/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2232/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2233/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2234/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2235/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2236/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2237/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2238/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2239/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2240/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2241/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2242/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2243/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2244/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2245/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2246/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2247/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2248/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2249/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2250/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2251/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2252/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2253/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2254/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2255/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2256/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2257/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2258/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2259/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2260/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2261/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2262/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2263/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2264/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2265/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2266/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2267/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2268/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2269/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2270/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2271/2,301,0,NA,0,NA,0,0
gi|10313991|ref|NC_002549.1|_2272/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2273/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2274/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2275/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2276/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2277/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2278/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2279/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2280/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2281/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2282/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2283/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2284/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2285/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2286/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2287/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2288/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2289/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2290/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2291/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2292/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2293/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2294/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2295/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2296/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2297/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2298/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2299/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2300/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2301/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2302/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2303/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2304/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2305/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2306/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2307/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2308/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2309/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2310/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2311/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2312/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2313/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2314/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2315/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2316/2,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_2317/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2318/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2319/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2320/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2321/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2322/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2323/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2324/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2325/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2326/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2327/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2328/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2329/2,301,0,NA,0,NA,0,0
gi|10313991|ref|NC_002549.1|_2330/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2331/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2332/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2333/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2334/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2335/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2336/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2337/2,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_2338/2,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_2339/2,301,0.0109091,3052462,3,NA,0,1
